,created_on,message,player
0,2016-08-31 10:55:59.998,Jim Furyk: Ryder Cup captains pick narrative + FedExCup/BMW bubble narrative + great course history = I'm buying some,jim furyk
0,2016-08-31 11:14:50.062,"Racing Post - Ian Wilkerson - Deutsche - 1.5ew Scott (22), 1ew Oosthuizen (45), 1ew Horschel (60), 1ew Hoffman (80)",billy horschel
0,2016-08-31 11:14:50.062,"Racing Post - Ian Wilkerson - Deutsche - 1.5ew Scott (22), 1ew Oosthuizen (45), 1ew Horschel (60), 1ew Hoffman (80)",adam scott
0,2016-08-31 11:14:50.062,"Racing Post - Ian Wilkerson - Deutsche - 1.5ew Scott (22), 1ew Oosthuizen (45), 1ew Horschel (60), 1ew Hoffman (80)",louis oosthuizen
0,2016-08-31 11:14:50.062,"Racing Post - Ian Wilkerson - Deutsche - 1.5ew Scott (22), 1ew Oosthuizen (45), 1ew Horschel (60), 1ew Hoffman (80)",charley hoffman
0,2016-08-31 14:44:54.920,"Favorite #DeutscheBankChampionship Bets = DUFNER 120/1, VEGAS 250/1, PALMER 150/1",jhonattan vegas
0,2016-08-31 14:44:54.920,"Favorite #DeutscheBankChampionship Bets = DUFNER 120/1, VEGAS 250/1, PALMER 150/1",ryan palmer
0,2016-08-31 14:44:54.920,"Favorite #DeutscheBankChampionship Bets = DUFNER 120/1, VEGAS 250/1, PALMER 150/1",jason dufner
0,2016-08-31 21:10:22.204,Kevin Na has withdrawn from the Deutsche Bank Championship,kevin na
0,2016-08-31 21:13:38.517,In a breather from #TransferDeadlineDay @henrikstenson is overpriced at 18/1 in @DBChampionship. Stenson has a 1st and 2nd here since 2013,henrik stenson
0,2016-08-31 23:02:22.579,Alex Cejka is a WD from @DBChampionship with a lower back injury. #pgatour,alex cejka
0,2016-09-01 00:13:00.002,Final @DBChampionship bet is Sean O'Hair at 129/1. Comes in off second place on Sunday and O'Hair finished fourth here 12 months ago,sean o'hair
0,2016-09-01 00:20:28.187,Think @Louis57TM is a big price at 69/1 in the #DeutscheBankChampionship. Oosthuizen has finished second and 12th on his two course starts,louis oosthuizen
0,2016-09-01 12:43:19.588,"Two big tips, two pretty big men. @Betgolfworld looks ahead to the #DeutscheBankChampionship https://t.co/QZ1WJt3PNf",henrik stenson
0,2016-09-01 12:43:19.588,"Two big tips, two pretty big men. @Betgolfworld looks ahead to the #DeutscheBankChampionship https://t.co/QZ1WJt3PNf",tony finau
0,2016-09-01 12:48:00.302,Dark horse to win this week: Gary Woodland,gary woodland
0,2016-09-01 13:08:24.713,@gfienberg17 @ThePME Help needed... Either Brendan Steele or Chez Reavie this week?!?!,brendan steele
0,2016-09-01 13:08:24.713,@gfienberg17 @ThePME Help needed... Either Brendan Steele or Chez Reavie this week?!?!,chez reavie
0,2016-09-06 11:13:07.905,Hard not to get it ALL IN on Adam Scott this week. Ball striking last week was insane,adam scott
0,2016-09-06 14:33:04.883,"@RaiderAdvocate @Piiter77 @Greg_Links Rory, Louis, Woodland, Grillo, Finau, Scott all pop out initially",adam scott
0,2016-09-06 14:33:04.883,"@RaiderAdvocate @Piiter77 @Greg_Links Rory, Louis, Woodland, Grillo, Finau, Scott all pop out initially",tony finau
0,2016-09-06 14:33:04.883,"@RaiderAdvocate @Piiter77 @Greg_Links Rory, Louis, Woodland, Grillo, Finau, Scott all pop out initially",gary woodland
0,2016-09-06 14:33:04.883,"@RaiderAdvocate @Piiter77 @Greg_Links Rory, Louis, Woodland, Grillo, Finau, Scott all pop out initially",rory mcilroy
0,2016-09-06 14:33:04.883,"@RaiderAdvocate @Piiter77 @Greg_Links Rory, Louis, Woodland, Grillo, Finau, Scott all pop out initially",louis cohen
0,2016-09-06 14:33:04.883,"@RaiderAdvocate @Piiter77 @Greg_Links Rory, Louis, Woodland, Grillo, Finau, Scott all pop out initially",emiliano grillo
0,2016-09-06 18:37:59.218,Castro? Hmmm,roberto castro
0,2016-09-07 13:20:19.027,Some massive numbers out there on my guy Roberto Castro. Led the field in GIR last week &amp; and has runner ups at Quail Hollow &amp; Congressional,roberto castro
0,2016-09-07 14:38:31.121,"Rostering one of my least favorite DFS players this week, based on a gut feeling: Chris Kirk.",chris kirk
0,2016-09-07 15:28:18.732,@gfienberg17 @DFSalbatross @Daj5mg For the BMW this week if you had to pick 1; between: -Castro -Riefers -Summerhays Who would it be?!?!,daniel summerhays
0,2016-09-07 15:28:18.732,@gfienberg17 @DFSalbatross @Daj5mg For the BMW this week if you had to pick 1; between: -Castro -Riefers -Summerhays Who would it be?!?!,kyle reifers
0,2016-09-07 15:28:18.732,@gfienberg17 @DFSalbatross @Daj5mg For the BMW this week if you had to pick 1; between: -Castro -Riefers -Summerhays Who would it be?!?!,roberto castro
0,2016-09-08 00:19:57.992,Expect to see Adam Scott contend at 16/1 in the #BMWChampionship. Rock solid form with back-to-back fourth places and was 6th here in 2012,adam scott
0,2016-09-08 12:51:23.729,Walker is another good play this week and one play I really like is Palmer!,ryan palmer
0,2016-09-08 12:51:23.729,Walker is another good play this week and one play I really like is Palmer!,jimmy walker
0,2016-09-19 15:44:24.196,"Tour Championship: Si Woo Kim &amp; Kevin Chappell, both 80/1. Just got to in a 30-man field",si woo
0,2016-09-19 15:44:24.196,"Tour Championship: Si Woo Kim &amp; Kevin Chappell, both 80/1. Just got to in a 30-man field",kevin chappell
0,2016-09-19 17:33:50.533,"Some people call it Monday, I call it the day I bet Roberto Castro. Home game. 5th Driving Accuracy &amp; 5th P4 Scoring. T9 here in 2013. 66/1",roberto castro
0,2016-09-19 18:45:47.701,Ryan Moore at 50 is just too big. Think could go down to 44. Class player with course form and recent form #TOURChampionship,ryan moore
0,2016-09-20 16:07:05.663,Backed @JordanSpieth at 10/1 to win the #TOURChampionship. Last year's winner has a great record in Georgia having also finished second here,jordan spieth
0,2016-09-20 16:46:23.154,Who's you got to win at East Lake? I'm thinking Spieth repeats.,brandt snedeker
0,2016-09-20 16:46:23.154,Who's you got to win at East Lake? I'm thinking Spieth repeats.,roberto castro
0,2016-09-20 16:46:23.154,Who's you got to win at East Lake? I'm thinking Spieth repeats.,matt kuchar
0,2016-09-20 16:46:23.154,Who's you got to win at East Lake? I'm thinking Spieth repeats.,paul casey
0,2016-09-20 16:46:23.154,Who's you got to win at East Lake? I'm thinking Spieth repeats.,jordan spieth
0,2016-09-20 17:27:30.431,Tough to not play @Paul_Casey this week in DFS. 8 career rounds at East Lake - has been in top-5 after all 8 of them.,paul casey
0,2016-09-20 17:31:39.150,"Most birdies/eagles per round in @playofffinale last 5 years: Furyk 4.08 Adam Scott 4.00 Rose 3.95 McIlroy, Spieth 3.92",jim furyk
0,2016-09-20 17:31:39.150,"Most birdies/eagles per round in @playofffinale last 5 years: Furyk 4.08 Adam Scott 4.00 Rose 3.95 McIlroy, Spieth 3.92",justin rose
0,2016-09-20 17:31:39.150,"Most birdies/eagles per round in @playofffinale last 5 years: Furyk 4.08 Adam Scott 4.00 Rose 3.95 McIlroy, Spieth 3.92",adam scott
0,2016-09-20 17:31:39.150,"Most birdies/eagles per round in @playofffinale last 5 years: Furyk 4.08 Adam Scott 4.00 Rose 3.95 McIlroy, Spieth 3.92",jordan spieth
0,2016-09-20 17:31:39.150,"Most birdies/eagles per round in @playofffinale last 5 years: Furyk 4.08 Adam Scott 4.00 Rose 3.95 McIlroy, Spieth 3.92",rory mcilroy
0,2016-09-21 00:10:48.301,Tour Championship DK Poll #3,emiliano grillo
0,2016-09-21 14:55:45.358,@RG_Gibbathy @darrenunger81 @stlcardinals84 Spieth is my fav play this week.,jordan spieth
0,2016-09-21 15:01:42.557,Another reason to love Castro: he's paired with Na. Castro struggled last weekend when paired with DJ who bombed it 85 yards past him.,roberto castro
0,2016-09-21 15:39:09.638,Bubba Watson at 46's my only bet at East Lake.,bubba watson
0,2016-09-21 15:52:02.513,PGA Picks @JordanSpieth +870 (BIG) @PReedGolf +1841 @DanielBerger59 +4000 @GrilloEmiliano +4000 Moore +4000 Charl +4500 Kisner +10000,patrick reed
0,2016-09-21 15:52:02.513,PGA Picks @JordanSpieth +870 (BIG) @PReedGolf +1841 @DanielBerger59 +4000 @GrilloEmiliano +4000 Moore +4000 Charl +4500 Kisner +10000,daniel berger
0,2016-09-21 15:52:02.513,PGA Picks @JordanSpieth +870 (BIG) @PReedGolf +1841 @DanielBerger59 +4000 @GrilloEmiliano +4000 Moore +4000 Charl +4500 Kisner +10000,jordan spieth
0,2016-09-21 15:52:02.513,PGA Picks @JordanSpieth +870 (BIG) @PReedGolf +1841 @DanielBerger59 +4000 @GrilloEmiliano +4000 Moore +4000 Charl +4500 Kisner +10000,kevin kisner
0,2016-09-21 15:52:02.513,PGA Picks @JordanSpieth +870 (BIG) @PReedGolf +1841 @DanielBerger59 +4000 @GrilloEmiliano +4000 Moore +4000 Charl +4500 Kisner +10000,ryan moore
0,2016-09-21 15:52:02.513,PGA Picks @JordanSpieth +870 (BIG) @PReedGolf +1841 @DanielBerger59 +4000 @GrilloEmiliano +4000 Moore +4000 Charl +4500 Kisner +10000,charl schwartzel
0,2016-09-21 15:52:02.513,PGA Picks @JordanSpieth +870 (BIG) @PReedGolf +1841 @DanielBerger59 +4000 @GrilloEmiliano +4000 Moore +4000 Charl +4500 Kisner +10000,emiliano grillo
0,2016-09-21 18:42:20.986,"Full point in day, 7 on Moore, 7 on grillo and 10 on kisner no liability #trading #golf #ewmugs",ryan moore
0,2016-09-21 18:42:20.986,"Full point in day, 7 on Moore, 7 on grillo and 10 on kisner no liability #trading #golf #ewmugs",kevin kisner
0,2016-09-21 18:42:20.986,"Full point in day, 7 on Moore, 7 on grillo and 10 on kisner no liability #trading #golf #ewmugs",emiliano grillo
0,2016-09-21 20:17:01.476,Small bet on Si Woo Kim at 84/1 in the #TOURChampionship. Recent winner of Wyndham Championship and could shine at another Donald Ross track,si woo
0,2016-09-21 23:34:21.348,Jason Dufner 100/1 - won the PGA at a Ross design. Playoff loss at the PGA at Atlanta Athletic Club. Good record at the Valspar.,jason dufner
0,2016-10-11 10:47:40.594,Local ties... DeChambeau Levin Rodgers Watney The four strongest by my estimation. These four have ties under 2 hours away.,nick watney
0,2016-10-11 10:47:40.594,Local ties... DeChambeau Levin Rodgers Watney The four strongest by my estimation. These four have ties under 2 hours away.,patrick rodgers
0,2016-10-11 10:47:40.594,Local ties... DeChambeau Levin Rodgers Watney The four strongest by my estimation. These four have ties under 2 hours away.,spencer levin
0,2016-10-11 10:47:40.594,Local ties... DeChambeau Levin Rodgers Watney The four strongest by my estimation. These four have ties under 2 hours away.,bryson dechambeau
0,2016-10-11 10:51:41.923,"Justin Thomas, 6th in Tour Ch'ship &amp; 3rd in this last year, 25/1 in a this piss-weak field? Be surprised if that lasts!",justin thomas
0,2016-10-11 10:56:00.270,"Always enjoy watching the Fall Series. Thomas, Steele, Castro, Bradley (!), Reavie and JJ Spaun for me. Hope Tiger plays well.",justin thomas
0,2016-10-11 10:56:00.270,"Always enjoy watching the Fall Series. Thomas, Steele, Castro, Bradley (!), Reavie and JJ Spaun for me. Hope Tiger plays well.",brendan steele
0,2016-10-11 10:56:00.270,"Always enjoy watching the Fall Series. Thomas, Steele, Castro, Bradley (!), Reavie and JJ Spaun for me. Hope Tiger plays well.",j.j. spaun
0,2016-10-11 10:56:00.270,"Always enjoy watching the Fall Series. Thomas, Steele, Castro, Bradley (!), Reavie and JJ Spaun for me. Hope Tiger plays well.",chez reavie
0,2016-10-11 10:56:00.270,"Always enjoy watching the Fall Series. Thomas, Steele, Castro, Bradley (!), Reavie and JJ Spaun for me. Hope Tiger plays well.",roberto castro
0,2016-10-11 10:56:00.270,"Always enjoy watching the Fall Series. Thomas, Steele, Castro, Bradley (!), Reavie and JJ Spaun for me. Hope Tiger plays well.",keegan bradley
0,2016-10-11 11:00:40.955,"Safeway Open: B DeChambeau 90/1, JJ Spaun 160/1, A Wise 200/1, X Schaufelle 250/1, J Randolph 300/1, N Lindheim 300/1, B Hagy 400/1",bryson dechambeau
0,2016-10-11 11:00:40.955,"Safeway Open: B DeChambeau 90/1, JJ Spaun 160/1, A Wise 200/1, X Schaufelle 250/1, J Randolph 300/1, N Lindheim 300/1, B Hagy 400/1",brandon hagy
0,2016-10-11 11:00:40.955,"Safeway Open: B DeChambeau 90/1, JJ Spaun 160/1, A Wise 200/1, X Schaufelle 250/1, J Randolph 300/1, N Lindheim 300/1, B Hagy 400/1",nicholas lindheim
0,2016-10-11 11:00:40.955,"Safeway Open: B DeChambeau 90/1, JJ Spaun 160/1, A Wise 200/1, X Schaufelle 250/1, J Randolph 300/1, N Lindheim 300/1, B Hagy 400/1",j.j. spaun
0,2016-10-11 11:00:40.955,"Safeway Open: B DeChambeau 90/1, JJ Spaun 160/1, A Wise 200/1, X Schaufelle 250/1, J Randolph 300/1, N Lindheim 300/1, B Hagy 400/1",xander schauffele
0,2016-10-11 11:00:40.955,"Safeway Open: B DeChambeau 90/1, JJ Spaun 160/1, A Wise 200/1, X Schaufelle 250/1, J Randolph 300/1, N Lindheim 300/1, B Hagy 400/1",aaron wise
0,2016-10-11 11:00:40.955,"Safeway Open: B DeChambeau 90/1, JJ Spaun 160/1, A Wise 200/1, X Schaufelle 250/1, J Randolph 300/1, N Lindheim 300/1, B Hagy 400/1",jonathan randolph
0,2016-10-11 12:56:17.656,You know PGA season is back when Spencer Levin is popping in models.,spencer levin
0,2016-10-11 12:59:55.186,"Random guys I’m trying out for Team Mayo entering the new Golf Season: J.J. Spaun, Trey Mullinax, Grayson Murray, Xander Schauffele.",trey mullinax
0,2016-10-11 12:59:55.186,"Random guys I’m trying out for Team Mayo entering the new Golf Season: J.J. Spaun, Trey Mullinax, Grayson Murray, Xander Schauffele.",xander schauffele
0,2016-10-11 12:59:55.186,"Random guys I’m trying out for Team Mayo entering the new Golf Season: J.J. Spaun, Trey Mullinax, Grayson Murray, Xander Schauffele.",j.j. spaun
0,2016-10-11 12:59:55.186,"Random guys I’m trying out for Team Mayo entering the new Golf Season: J.J. Spaun, Trey Mullinax, Grayson Murray, Xander Schauffele.",grayson murray
0,2016-10-11 21:22:54.439,"I'm e/w on Na, Piercy &amp; Vegas in Safeway Open. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",jhonattan vegas
0,2016-10-11 21:22:54.439,"I'm e/w on Na, Piercy &amp; Vegas in Safeway Open. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",scott piercy
0,2016-10-11 21:22:54.439,"I'm e/w on Na, Piercy &amp; Vegas in Safeway Open. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",kevin na
0,2016-10-12 17:42:17.770,Seriously considering tossing out Aaron Wise and Xander Schauffele in cash this week so I can guarantee you I'm free money.,aaron wise
0,2016-10-12 17:42:17.770,Seriously considering tossing out Aaron Wise and Xander Schauffele in cash this week so I can guarantee you I'm free money.,xander schauffele
0,2016-10-12 19:04:09.031,Fancy @GrilloEmiliano to contend again at 22/1 in the #SafewayOpen. First @PGATOUR title here 12 months ago and Argentine could repeat win,emiliano grillo
0,2016-10-12 19:05:09.588,Gone with @GraysonMurray at 74/1 in #SafewayOpen. Murray comes in off recent win on https://t.co/UrwshiHEbe Tour and 8 top 10s last season,grayson murray
0,2016-10-12 23:13:25.625,Long shot PGA bet this week that I love - Charles Howell III 110/1,charles howell
0,2016-10-12 23:49:00.815,@ThePME any winners or FRL bets for the Safeway Open?,robert garrigus
0,2016-10-12 23:49:00.815,@ThePME any winners or FRL bets for the Safeway Open?,roberto castro
0,2016-10-18 13:09:48.329,Gone for @ryanmoorepga at 16/1 in the @CIMBClassic. Moore should be relishing his return to Kuala Lumpur where he has claimed two victories,ryan moore
0,2016-10-18 13:14:26.851,Backed @JustinThomas34 at 20/1 to win @CIMBClassic. He finished strongly in his last tournament and shot 26-under-par to win here last year,justin thomas
0,2016-10-18 13:15:26.129,"Thought I'd missed 200/1 on Danny Lee at the CIMB, but I presume oddschecker just got Lees mixed up and he was never bigger than 125/1?",danny lee
0,2016-10-18 13:24:36.527,Looks like Alex Cejka week on the PGA!,alex cejka
0,2016-10-18 13:25:27.058,Russell Knox 40/1 is a bet. Murders short tracks. Has a win in Asia at the HSBC last year and a playoff loss on paspalum greens at Mayakoba.,russell knox
0,2016-10-18 14:43:06.322,#Safeway was Justin Thomas' tournament. Turn his two Thursday triples into bogeys and he wins. Calling for a repeat next wk in Malaysia,kevin chappell
0,2016-10-18 14:43:06.322,#Safeway was Justin Thomas' tournament. Turn his two Thursday triples into bogeys and he wins. Calling for a repeat next wk in Malaysia,patton kizzire
0,2016-10-18 14:43:06.322,#Safeway was Justin Thomas' tournament. Turn his two Thursday triples into bogeys and he wins. Calling for a repeat next wk in Malaysia,ryan moore
0,2016-10-18 14:43:06.322,#Safeway was Justin Thomas' tournament. Turn his two Thursday triples into bogeys and he wins. Calling for a repeat next wk in Malaysia,rafa cabrera
0,2016-10-18 14:43:06.322,#Safeway was Justin Thomas' tournament. Turn his two Thursday triples into bogeys and he wins. Calling for a repeat next wk in Malaysia,justin thomas
0,2016-10-18 19:22:48.694,"After an opening round 75 last week at the #PGA Safeway, Justin Thomas was -17 the final three rounds which was best in the field. #DFS",justin thomas
0,2016-10-19 14:12:59.120,@ChinaairlinesEN in Malaysia for a tournament. Clubs still not here. Hoping for some help finding them!,marc leishman
0,2016-10-19 15:55:45.628,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",hudson swafford
0,2016-10-19 15:55:45.628,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",jamie lovemark
0,2016-10-19 15:55:45.628,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",david lingmerth
0,2016-10-19 15:55:45.628,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",marc leishman
0,2016-10-19 15:55:45.628,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",danny lee
